TCP x,TCP y,TCP z,eef x,eef y,eef z,Cr(rzyz),Pitch(rzyz),Roll(rzyz),Manipulability,joint0,joint1,joint2,joint3,joint4,joint5
-0.1,0,0.1,-0.10000000000000003,0.18000000000000002,0.1,-90,90.0,-90.0,0.09400756743547585,0.8242130422216358,-1.3830680160497426,-1.4685046531264065,-0.7675219681107871,-1.7825215428720775,1.371689092796273
-0.1,0,0.1,-0.1465874281184537,0.1738666487320323,0.09999999999999999,-75,90.0,-90.0,0.11431303694865734,0.9037109880817276,-1.2658780280377013,-1.878000755201824,-0.9281546568736033,-1.5703291615474904,1.572493711425467
-0.1,0,0.1,-0.19,0.15588457268119893,0.09999999999999999,-60,90.0,-90.0,0.11790760924695354,0.9293390967314065,-1.186636218500634,-2.2419685599604198,-1.1792032545656193,-1.4579838327600931,1.835240019807155
-0.1,0,0.1,-0.22727922061357855,0.12727922061357855,0.09999999999999999,-45,90.0,-90.0,0.08583846530729439,0.8461105998918629,-1.162350374747566,-2.5437712234356837,-1.5196143758969103,-1.5373093085887442,2.133851886183838
-0.1,0,0.1,-0.255884572681199,0.09,0.09999999999999999,-30,90.0,-90.0,0.0522532130746972,0.5774880412570554,-1.2473448724979779,-2.769369153783416,-1.8855345382098605,-1.924605176492451,2.389767907325531
-0.1,0,0.1,-0.27386664873203226,-0.04658742811845371,0.09999999999999995,15,90.0,-90.0,0.0988704705483848,2.1700276844561897,1.3952934072162766,2.0060732815656004,-1.2446943600457219,-1.6562476184077919,1.325746703756826
-0.1,0,0.1,-0.255884572681199,-0.09,0.1,30,90.0,-90.0,0.1234003910909473,2.2189738367759517,1.2135739996432566,1.7861478413623746,-1.447167541281939,-1.5526234191828563,1.712209866532257
-0.1,0,0.1,-0.22727922061357855,-0.12727922061357852,0.09999999999999994,45,90.0,-90.0,0.14148552796421965,2.3002651221405364,1.159647612972728,1.5360115653994997,-1.6209315202328929,-1.593839494081794,2.0158702956719687
-0.1,0,0.1,-0.19,-0.15588457268119896,0.09999999999999999,60,90.0,-90.0,0.13061150608048397,2.386298387795975,1.1859338535056745,1.260641555867165,-1.7503487279378684,-1.7193203623734592,2.2516433854134412
-0.1,0,0.1,-0.14658742811845374,-0.17386664873203228,0.09999999999999999,75,90.0,-90.0,0.11057939709643327,2.4713441432955396,1.2609558318578884,0.9579040906165633,-1.8254165066081198,-1.893285239987368,2.4523297541524016
-0.1,0,0.1,-0.10000000000000003,-0.18000000000000002,0.1,90,90.0,-90.0,0.08476511279204278,2.5521364060851,1.3752484120772555,0.6092946207613648,-1.8326380294249056,-2.104597043368833,2.65632844332398
-0.07500000000000001,0.025,0.1,-0.07500000000000004,0.20500000000000002,0.1,-90,90.0,-90.0,0.07843123375442979,0.5796924511919547,-1.4079823564585896,-0.5130496770014455,1.7929526347989766,2.1112883320569753,-2.7288540254590177
-0.07500000000000001,0.025,0.1,-0.12158742811845373,0.1988666487320323,0.09999999999999999,-75,90.0,-90.0,0.10657207663824059,0.6528117392846846,-1.2785729021789807,-0.8905936538490372,1.7989910743679038,1.8900923150776423,-2.5060489350747894
-0.07500000000000001,0.025,0.1,-0.16500000000000004,0.18088457268119892,0.09999999999999999,-60,90.0,-90.0,0.12801724149186935,0.7311165887337532,-1.193651371670175,-1.2094332339106662,1.7252641745437025,1.708833185542078,-2.2982826661367124
-0.07500000000000001,0.025,0.1,-0.20227922061357856,0.15227922061357854,0.09999999999999999,-45,90.0,-90.0,0.1406964884950657,0.809258230764254,-1.1590520545476601,-1.4933549030216384,1.5914988886598878,1.5807604352526305,-2.0591185204291365
-0.07500000000000001,0.025,0.1,-0.230884572681199,0.11499999999999999,0.09999999999999999,-30,90.0,-90.0,0.1261260607964659,0.8813799843975082,-1.2013281201876984,-1.7516433987666045,1.4069545704240214,1.5399714182799413,-1.7564903593816226
-0.07500000000000001,0.025,0.1,-0.2488666487320323,0.07158742811845373,0.09999999999999996,-15,90.0,-90.0,0.10200721135331099,0.9180237974164858,-1.3600106150353464,-1.9826729582784193,1.1877036857340906,1.6461547878932872,-1.3846977582555953
-0.07500000000000001,0.025,0.1,-0.2488666487320323,-0.02158742811845371,0.09999999999999995,15,90.0,-90.0,0.0992556404030717,-0.8518346503366417,-1.3984885726483574,-2.017735917321688,2.0129310810107097,-1.6902980937989263,1.322291514924441
-0.07500000000000001,0.025,0.1,-0.230884572681199,-0.065,0.1,30,90.0,-90.0,0.1215799108875081,-0.8327865621180495,-1.2182830482147378,-1.7921527654641303,1.7834468828400676,-1.5432869121805814,1.6999435424950466
-0.07500000000000001,0.025,0.1,-0.20227922061357856,-0.10227922061357853,0.09999999999999994,45,90.0,-90.0,0.1407194400328985,-0.7658379090694446,-1.1599012008709904,-1.5374503596483609,1.588493223457432,-1.5618504321960098,2.0148508254799373
-0.07500000000000001,0.025,0.1,-0.165,-0.13088457268119896,0.09999999999999999,60,90.0,-90.0,0.13099994084024,-0.6899582205146833,-1.1840938287496505,-1.2587933177293718,1.44364677144709,-1.6774419176166961,2.26267629960553
-0.07500000000000001,0.025,0.1,-0.12158742811845374,-0.1488666487320323,0.09999999999999999,75,90.0,-90.0,0.11065864649823372,-0.6125152877531544,-1.261056402981776,-0.9474441584298925,1.3562889581324307,-1.8495394097534645,2.472622813006207
-0.07500000000000001,0.025,0.1,-0.07500000000000004,-0.15500000000000003,0.1,90,90.0,-90.0,0.08374826525572118,-0.5385456294335446,-1.3821666705377142,-0.5832502440583337,1.3440347122691612,-2.0641250708518037,2.6891621392002936
-0.07500000000000001,0.0,0.1,-0.07500000000000004,0.18000000000000002,0.1,-90,90.0,-90.0,0.0837993003625923,-2.602826008614704,1.3821556872847618,0.583761336206328,-1.3444331127206235,2.0632906426236945,-2.6889041119810155
-0.07500000000000001,0.0,0.1,-0.12158742811845373,0.1738666487320323,0.09999999999999999,-75,90.0,-90.0,0.11067498919706796,-2.529183722261984,1.2608607621581869,0.9476811308249654,-1.356280467663438,1.8493161256074409,-2.4737483093554182
-0.07500000000000001,0.0,0.1,-0.16500000000000004,0.15588457268119893,0.09999999999999999,-60,90.0,-90.0,0.1309749958920036,-2.451995463292814,1.1838017918168544,1.2585683086049233,-1.4425433913833299,1.6768732411257823,-2.2625329346685628
-0.07500000000000001,0.0,0.1,-0.20227922061357856,0.12727922061357855,0.09999999999999999,-45,90.0,-90.0,0.14071911511728805,-2.375828613535306,1.159620368220973,1.5370705256866337,-1.5878566126400129,1.5616098394923044,-2.0152044924188757
-0.07500000000000001,0.0,0.1,-0.230884572681199,0.09,0.09999999999999999,-30,90.0,-90.0,0.12170388991913776,-2.309016574123405,1.2183476303426886,1.7911476937408939,-1.7827807308816734,1.543644071351517,-1.7008520373282767
-0.07500000000000001,0.0,0.1,-0.2488666487320323,0.04658742811845373,0.09999999999999996,-15,90.0,-90.0,0.0992159685825388,-2.2897851864011116,1.3982175538640278,2.018027612245256,-2.0133985816689273,1.6899456408697782,-1.3227050441049293
-0.07500000000000001,0.0,0.1,-0.2488666487320323,-0.04658742811845371,0.09999999999999995,15,90.0,-90.0,0.10209409279288555,-0.8991049876413515,-1.3589736866052216,-1.983012228389001,1.97279681689499,-1.6494482855637052,1.3863628013855362
-0.07500000000000001,0.0,0.1,-0.230884572681199,-0.09,0.1,30,90.0,-90.0,0.12585565439715515,-0.8666645393182969,-1.2007534156112099,-1.7518673053492135,1.748620397345408,-1.5360379800426962,1.756454884876952
-0.07500000000000001,0.0,0.1,-0.20227922061357856,-0.12727922061357852,0.09999999999999994,45,90.0,-90.0,0.14064326766225904,-0.7969551199169844,-1.1592349019927402,-1.4922915031229154,1.5598611348760398,-1.576239429126031,2.0610202263241955
-0.07500000000000001,0.0,0.1,-0.165,-0.15588457268119896,0.09999999999999999,60,90.0,-90.0,0.12807381310451474,-0.7202606351370205,-1.1936532703494471,-1.2093826927325126,1.4242521729473305,-1.7024315865588713,2.2999885184179076
-0.07500000000000001,0.0,0.1,-0.12158742811845374,-0.17386664873203228,0.09999999999999999,75,90.0,-90.0,0.10660833868439801,-0.6428561828665061,-1.2783353557153931,-0.8907520935881258,1.348094471504644,-1.8835849163511467,2.5071382080060363
-0.07500000000000001,0.0,0.1,-0.07500000000000004,-0.18000000000000002,0.1,90,90.0,-90.0,0.07861152705765105,-0.5708096649405721,-1.4066965696930855,-0.5158702706238615,1.3523020751598145,-2.101777237905971,2.7293749234126627
-0.05000000000000001,0.025,0.1,-0.05000000000000004,0.20500000000000002,0.1,-90,90.0,-90.0,0.07135325033321062,0.5716367476716527,-1.4456149918319348,-0.4095560974934763,1.7498998593303445,2.1158542987226356,-2.80763739311458
-0.05000000000000001,0.025,0.1,-0.09658742811845372,0.1988666487320323,0.09999999999999999,-75,90.0,-90.0,0.10207505177039283,0.6363024758883931,-1.2995626181165902,-0.8187481738784506,1.7731193037874586,1.8873566026810835,-2.560877426759944
-0.05000000000000001,0.025,0.1,-0.14,0.18088457268119892,0.09999999999999999,-60,90.0,-90.0,0.1249574054663824,0.7081847413117724,-1.2049387942505523,-1.1534391016909844,1.7014056584670145,1.7003564251501722,-2.344799196968513
-0.05000000000000001,0.025,0.1,-0.17727922061357856,0.15227922061357854,0.09999999999999999,-45,90.0,-90.0,0.1392459197764003,0.7789327694046542,-1.160752175614016,-1.4475966437647338,1.564798990323544,1.567329504565333,-2.103695833574978
-0.05000000000000001,0.025,0.1,-0.205884572681199,0.11499999999999999,0.09999999999999999,-30,90.0,-90.0,0.12859749002682985,0.8415455250192517,-1.1895153918964327,-1.7135913293637248,1.3717007523715303,1.522983194285435,-1.8043466510409072
-0.05000000000000001,0.025,0.1,-0.2238666487320323,0.07158742811845373,0.09999999999999996,-15,90.0,-90.0,0.10520669362389665,0.8685167339625531,-1.327765039336899,-1.9558903337818536,1.1338023866092788,1.6302728917489882,-1.4424517812072637
