-0.1,0,0.1,-0.10000000000000003,0.18000000000000002,0.1,-90,90.0,-90.0,0.09409373168955253,0.8243514458115964,-1.3820252430565352,-1.4704192142541428,-0.7682966997060456,-1.7807101865180168,1.3704025669664368
-0.1,0,0.1,-0.1465874281184537,0.1738666487320323,0.09999999999999999,-75,90.0,-90.0,0.11432380040590649,0.9037713368481932,-1.2647855866614601,-1.8793163550647725,-0.9287017004996196,-1.5684850364783822,1.572225395258543
-0.1,0,0.1,-0.19,0.15588457268119893,0.09999999999999999,-60,90.0,-90.0,0.11796898268060074,0.9294507821636767,-1.18719225062851,-2.2419099301767607,-1.1788803613370393,-1.4591477811915525,1.8354911053808105
-0.1,0,0.1,-0.22727922061357855,0.12727922061357855,0.09999999999999999,-45,90.0,-90.0,0.0857565466406471,0.8453440465706265,-1.1623635029882011,-2.5443944819954005,-1.5212029959870081,-1.5383299114668931,2.135890065897606
-0.1,0,0.1,-0.255884572681199,0.09,0.09999999999999999,-30,90.0,-90.0,0.05232660256407788,0.5789868977129207,-1.2476795336490218,-2.7689800696554685,-1.8831674301731276,-1.9241463393450067,2.3895800359845767
-0.1,0,0.1,-0.27386664873203226,-0.04658742811845371,0.09999999999999995,15,90.0,-90.0,0.09886664365521912,-0.952093800809608,-1.3940733246798878,-2.007225352484697,1.9164881605162618,-1.6603243342403948,1.3263213542014194
-0.1,0,0.1,-0.255884572681199,-0.09,0.1,30,90.0,-90.0,0.12330578885615684,-0.9072892930180405,-1.213837301879594,-1.7856105889377034,1.7085871972553863,-1.5504830885596925,1.71067397101501
-0.1,0,0.1,-0.22727922061357855,-0.12727922061357852,0.09999999999999994,45,90.0,-90.0,0.14147271611469128,-0.8285893958224474,-1.1601497508201257,-1.5351040761069283,1.5312424834258653,-1.5896947540927104,2.0176499879043317
-0.1,0,0.1,-0.19,-0.15588457268119896,0.09999999999999999,60,90.0,-90.0,0.1308190572568312,-0.7445680780625272,-1.1844535837085182,-1.2629342423395404,1.3997080247791065,-1.7104058851252748,2.2521980084825666
-0.1,0,0.1,-0.14658742811845374,-0.17386664873203228,0.09999999999999999,75,90.0,-90.0,0.11074168433229577,-0.6600608436822252,-1.2594068870863493,-0.9596985458591186,1.3212722057296251,-1.8843567369474266,2.4529841534269767
-0.1,0,0.1,-0.10000000000000003,-0.18000000000000002,0.1,90,90.0,-90.0,0.08483385363836166,-0.5797494321129475,-1.3741658528229284,-0.6106529014179017,1.3121096905945002,-2.0966427179983076,2.658170707086125
-0.1,0.05,0.1,-0.10000000000000003,0.23000000000000004,0.1,-90,90.0,-90.0,0.079433305020497,-2.5293692533281935,1.3995805084150768,0.5394936953843155,-1.3221171593714007,2.136403689556566,3.5819892292415125
-0.1,0.05,0.1,-0.1465874281184537,0.22386664873203233,0.09999999999999999,-75,90.0,-90.0,0.10804248527454927,0.9691853986420459,-1.3021304365770252,-1.7393563639243428,-0.8649458297802362,-1.6351810787817538,1.4941055173937912
-0.1,0.05,0.1,-0.19,0.20588457268119892,0.09999999999999999,-60,90.0,-90.0,0.12184810542232653,1.0178958981522077,-1.2093804589200636,-2.1196244780950377,-1.0830136987104397,-1.4819026795053023,1.7363864175141934
-0.1,0.05,0.1,-0.22727922061357855,0.17727922061357854,0.09999999999999999,-45,90.0,-90.0,0.09729995140578197,0.9791779289162866,-1.1622508312933257,-2.4455941094160836,-1.3967785762153322,-1.4833693694318644,2.029165096897037
-0.1,0.05,0.1,-0.255884572681199,0.14,0.09999999999999999,-30,90.0,-90.0,0.06475121657242432,0.7882438407478676,-1.2007803175120606,-2.697180228625119,-1.7600334286677737,-1.7476302045069279,2.3100128124666166
-0.1,0.05,0.1,-0.27386664873203226,0.09658742811845374,0.09999999999999996,-15,90.0,-90.0,0.01345942649156625,0.1941556645151238,-1.4514019353499463,-2.859345884503069,-2.242642325893056,-2.542993416600634,2.375209600418368
-0.1,0.05,0.1,-0.255884572681199,-0.039999999999999994,0.1,30,90.0,-90.0,0.1141664760912302,2.288078153133811,1.2597511964897699,1.8657088619564512,-1.3763237273503555,-1.5682475909968059,1.5867943900646733
-0.1,0.05,0.1,-0.22727922061357855,-0.07727922061357852,0.09999999999999994,45,90.0,-90.0,0.13885572054301712,2.363324030548148,1.1672549950451043,1.6234367669415328,-1.5636052356092893,-1.5675652280341588,1.921660514586076
