TCP x,TCP y,TCP z,eef x,eef y,eef z,Cr(rzyz),Pitch(rzyz),Roll(rzyz),Manipulability,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.30000000000000004,0.0,0.10000000000000002,0.367175144212722,0.10253048327204942,0.272,45,90.0,-90.0,0.09742756202829952,-0.3591934830445199,0.23229699342167826,0.734298615285647,-0.0012291344872031235,0.6035950193748354,-1.142899919656418
0.30000000000000004,0.0,0.10000000000000002,0.3383493649053891,0.11642304845413265,0.272,60,90.0,-90.0,0.09846572011300167,-0.3684793497590697,0.3307359016525022,0.6037647338358902,0.0006868881951199517,0.6367734721009501,-1.4170034848889799
0.30000000000000004,0.0,0.10000000000000002,0.3069101397550758,0.12238157528225123,0.2720000000000001,75,90.0,-90.0,0.09509850046213443,-0.35256478900145705,0.425306357917472,0.47015963908983793,0.0016442766597548337,0.6746441724732553,-1.662844263095817
0.30000000000000004,0.0,0.10000000000000002,0.275,0.12000000000000004,0.2720000000000001,90,90.0,-90.0,0.09087404949748229,-0.3177403298106577,0.5137712505921009,0.33812058175896303,0.0012865938483256716,0.7188696120888268,-1.889696666894382
0.35000000000000003,0.05,0.2,0.37500000000000006,-0.07,0.3720000000000001,-90,90.0,-90.0,0.1000792441181195,0.2584218612827919,-0.050217172964035314,0.6601886411244605,0.0001498483219243733,0.9616870643386753,1.8284830910609262
0.35000000000000003,0.05,0.2,0.40520643106952925,-0.05944062302712519,0.3720000000000001,-75,90.0,-90.0,0.0883447961561627,0.2477517399034158,-0.17506007600534884,0.7721637039545621,0.0008150342952494456,0.9730576467686901,1.555351849405529
0.35000000000000003,0.05,0.2,0.43165063509461105,-0.0414230484541326,0.372,-60,90.0,-90.0,0.07742479934976677,0.1964706780463978,-0.29949708104838857,0.8691391660265144,-0.0009577342868284872,1.0016809484503042,1.2450869915317342
0.35000000000000003,0.05,0.2,0.4525304832720494,-0.017175144212721996,0.372,-45,90.0,-90.0,0.06832531621502601,0.09085315213736347,-0.40837121258281206,0.9436038294630797,0.0007334150737416308,1.0351642527290266,0.8754972983356354
0.35000000000000003,0.05,0.2,0.4664230484541327,0.011650635094610992,0.3720000000000001,-30,90.0,-90.0,0.06289846450596043,-0.06664706954846644,-0.4768837033350591,0.9854343358615623,-7.974589780158393e-05,1.061894106378876,0.45762203349529584
0.35000000000000003,0.05,0.2,0.4723815752822512,0.04308986024492425,0.372,-15,90.0,-90.0,0.06252684305631052,-0.2520476846706982,-0.48152173888886185,0.9881535176710208,0.0010993829093283835,1.0632709560325997,0.008380488578298094
0.35000000000000003,0.05,0.2,0.47000000000000003,0.07500000000000004,0.3720000000000001,0,90.0,-90.0,0.06747428921448752,-0.41512861286244207,-0.41938915362588036,0.9504104909787365,-0.0005395593795912988,1.0405395200088887,-0.41536240131535107
0.35000000000000003,0.05,0.2,0.4594406230271252,0.10520643106952923,0.372,15,90.0,-90.0,0.07613879053030166,-0.5271969756199022,-0.3140240111819329,0.8799908697483015,-0.001217991480165018,1.0048770875323814,-0.7876188593853917
0.35000000000000003,0.05,0.2,0.4414230484541326,0.131650635094611,0.3720000000000001,30,90.0,-90.0,0.08695706213672816,-0.5849139846397748,-0.19051256531313104,0.784926713769891,-0.001033501395159459,0.9760886188153727,-1.1075512331850674
0.35000000000000003,0.05,0.2,0.417175144212722,0.15253048327204943,0.372,45,90.0,-90.0,0.09867109499789219,-0.6003999350816082,-0.06526207588541853,0.6743031649398378,1.2994532951515254e-05,0.962520867371673,-1.385443459428126
0.35000000000000003,0.05,0.2,0.38834936490538907,0.16642304845413264,0.372,60,90.0,-90.0,0.09981697458969244,-0.5841403354260463,0.05163200870569578,0.5585395623557792,-0.0007745560347574548,0.9597529007616993,-1.6309286554797915
0.35000000000000003,0.05,0.2,0.3569101397550758,0.17238157528225123,0.3720000000000001,75,90.0,-90.0,0.09670654543502906,-0.5470785400774942,0.15807060891247485,0.44142860446967724,0.000289352653413221,0.9706400353563337,-1.855434070766652
0.35000000000000003,0.05,0.2,0.325,0.17000000000000004,0.3720000000000001,90,90.0,-90.0,0.09306864482959105,-0.4947770945352429,0.2513802427782169,0.3307624946374613,-0.000759139690246557,0.9880084637758764,-2.0645764637843156
0.30000000000000004,0.05,0.25,0.32500000000000007,-0.07,0.42200000000000004,-90,90.0,-90.0,0.09346160623927986,0.21846428146075333,0.07274848714699668,0.36702042571413923,0.000867402290837918,1.1299692149322984,1.7886743883100427
0.30000000000000004,0.05,0.25,0.35520643106952926,-0.05944062302712519,0.42200000000000004,-75,90.0,-90.0,0.09694251441871772,0.20561019991021262,-0.04469885360407738,0.4859932799300302,0.0010080968968824646,1.129046820962164,1.5143688664872976
0.30000000000000004,0.05,0.25,0.38165063509461106,-0.0414230484541326,0.422,-60,90.0,-90.0,0.09511772569946605,0.15884145338819602,-0.15608934774223301,0.5874500396156446,-7.433549690987135e-05,1.1383798904871145,1.2050847499741388
0.30000000000000004,0.05,0.25,0.40253048327204943,-0.017175144212721996,0.42200000000000004,-45,90.0,-90.0,0.08609029358291222,0.0718321194860956,-0.248865940160565,0.6639721089902829,0.0008451760031543531,1.155427682129914,0.8560416928162173
0.30000000000000004,0.05,0.25,0.4164230484541327,0.011650635094610992,0.42200000000000004,-30,90.0,-90.0,0.08056360225258721,-0.05208977789105762,-0.3067757635878625,0.7076488612049168,0.0005026666229442267,1.1689925211545584,0.4714844999988707
0.30000000000000004,0.05,0.25,0.4223815752822513,0.04308986024492425,0.42200000000000004,-15,90.0,-90.0,0.07984810152023974,-0.19545747624245755,-0.31476469647874034,0.7132990059117373,0.0008826600960396441,1.1728323257941382,0.06621777102890983
0.30000000000000004,0.05,0.25,0.42000000000000004,0.07500000000000004,0.42200000000000004,0,90.0,-90.0,0.08394428778083732,-0.3280957407190544,-0.2714318857489248,0.6813438753153637,-0.000639185067462964,1.1611711601519206,-0.3279858109809855
0.30000000000000004,0.05,0.25,0.40944062302712525,0.10520643106952923,0.42200000000000004,15,90.0,-90.0,0.09199793583710403,-0.4277859099569522,-0.18821963814779952,0.6145036617954112,-0.0008533703020625498,1.1443994780816624,-0.6892210999300642
0.30000000000000004,0.05,0.25,0.39142304845413267,0.131650635094611,0.42200000000000004,30,90.0,-90.0,0.09778421627760005,-0.48716438593949235,-0.08095484508331395,0.5204398701557451,-0.00021336704857011527,1.130381090427594,-1.0100952491720345
0.30000000000000004,0.05,0.25,0.367175144212722,0.15253048327204943,0.42200000000000004,45,90.0,-90.0,0.09469029002401708,-0.5094486069722082,0.035694185420183565,0.4062188219142388,-0.0012670153300701923,1.128292992614169,-1.2936888494706376
0.30000000000000004,0.05,0.25,0.3383493649053891,0.16642304845413264,0.422,60,90.0,-90.0,0.09049100330895798,-0.504171660886106,0.15227434054875866,0.27959574864262515,0.0002318708098922983,1.1398650774308343,-1.550843837793883
0.30000000000000004,0.05,0.25,0.3069101397550758,0.17238157528225123,0.42200000000000004,75,90.0,-90.0,0.08543279849444489,-0.4773622690970647,0.26359867857191477,0.14791450337462608,-0.0006566228559247963,1.159488402499604,-1.7870699756753863
0.30000000000000004,0.05,0.25,0.275,0.17000000000000004,0.42200000000000004,90,90.0,-90.0,0.07992185837592207,-0.4357886983693893,0.3647773297244222,0.019018893658273972,0.000290841000843765,1.186338512033249,-2.0059114348935
0.25000000000000006,-0.05,0.10000000000000002,0.2750000000000001,-0.17,0.2720000000000001,-90,90.0,-90.0,0.0867156191858802,0.43592413183190143,0.5698109399714363,0.2510895885591851,0.0003875809549281618,0.7507609430990919,2.007296797622817
0.25000000000000006,-0.05,0.10000000000000002,0.30520643106952927,-0.1594406230271252,0.2720000000000001,-75,90.0,-90.0,0.09187153053062799,0.4444482256707396,0.4728463858733665,0.39968778025229945,0.0010068925054913568,0.6979547605597566,1.7526470224806623
0.25000000000000006,-0.05,0.10000000000000002,0.33165063509461107,-0.14142304845413262,0.272,-60,90.0,-90.0,0.0959699432542421,0.43027753807889474,0.37816492496044213,0.538002008994567,-0.0009311138306939483,0.6538047862127095,1.4777531957073395
0.25000000000000006,-0.05,0.10000000000000002,0.35253048327204944,-0.117175144212722,0.272,-45,90.0,-90.0,0.09846645666359458,0.3869696204127993,0.29134927815860096,0.6574762257417681,-0.000649819362260221,0.6215265911828938,1.1725753693481364
0.25000000000000006,-0.05,0.10000000000000002,0.3664230484541327,-0.08834936490538901,0.2720000000000001,-30,90.0,-90.0,0.09483507679655095,0.3124723637249403,0.21994024519714392,0.7494628930699696,-0.001302537981500624,0.6014080790190823,0.8381369888472318
0.25000000000000006,-0.05,0.10000000000000002,0.37238157528225124,-0.05691013975507576,0.272,-15,90.0,-90.0,0.09040153579400732,0.2098683356657234,0.17574219341477681,0.8041430787799021,-0.001651806910727068,0.5910487861598759,0.4725745754755325
0.25000000000000006,-0.05,0.10000000000000002,0.37000000000000005,-0.02499999999999997,0.2720000000000001,0,90.0,-90.0,0.08963622928568754,0.0918914934098104,0.1678007428570381,0.813615922375927,0.0016882767157359506,0.589708147853597,0.09102828228158928
0.25000000000000006,-0.05,0.10000000000000002,0.3594406230271252,0.00520643106952922,0.272,15,90.0,-90.0,0.09273944388391178,-0.018662108910507468,0.19874357302831416,0.7763611618330465,-0.0011638620294739345,0.5962754197245423,-0.27930477072976123
0.25000000000000006,-0.05,0.10000000000000002,0.3414230484541326,0.03165063509461101,0.2720000000000001,30,90.0,-90.0,0.09808603518945792,-0.10549420172956472,0.25944721378813007,0.6989809633222444,-0.0003513747002038862,0.611027738465903,-0.6288238983233498
0.25000000000000006,-0.05,0.10000000000000002,0.317175144212722,0.052530483272049414,0.272,45,90.0,-90.0,0.09721432738958055,-0.1610658117238692,0.34209415457668224,0.5885441722346557,-0.0005083606591347827,0.6406851200587287,-0.9452656966724168
0.25000000000000006,-0.05,0.10000000000000002,0.2883493649053891,0.06642304845413265,0.272,60,90.0,-90.0,0.09366860353332247,-0.18633172566062217,0.43416628967767484,0.4573268162975821,-0.0014093576618800158,0.67856261348976,-1.2322829388864165
0.25000000000000006,-0.05,0.10000000000000002,0.2569101397550758,0.07238157528225123,0.2720000000000001,75,90.0,-90.0,0.08890265844903172,-0.18693670543827637,0.530986464722025,0.311643816367557,-0.0003864669684100102,0.7289950979076114,-1.4964134101062108
0.25000000000000006,-0.05,0.10000000000000002,0.22500000000000003,0.07000000000000003,0.2720000000000001,90,90.0,-90.0,0.08329606659805745,-0.16709148515618644,0.6261711459015941,0.16224865450297485,-9.833854427225444e-05,0.7814362460367947,-1.736897091552324
0.25000000000000006,-0.1,0.15000000000000002,0.2750000000000001,-0.22000000000000003,0.32200000000000006,-90,90.0,-90.0,0.0806271031556285,0.542292779712427,0.5566730254159211,0.08683641629820321,-0.00032956353603123963,0.9283514820549976,2.1125540250956845
0.25000000000000006,-0.1,0.15000000000000002,0.30520643106952927,-0.20944062302712518,0.32200000000000006,-75,90.0,-90.0,0.08669846944902741,0.5588338911925796,0.4511612329230028,0.24131129159852155,0.0007875932241562075,0.8777223117744494,1.8666001195788653
0.25000000000000006,-0.1,0.15000000000000002,0.33165063509461107,-0.1914230484541326,0.322,-60,90.0,-90.0,0.09175039372234974,0.5556384845285948,0.3461570456019366,0.38675859626185627,-0.0009953584249488244,0.8380249581497227,1.6042882245750911
0.25000000000000006,-0.1,0.15000000000000002,0.35253048327204944,-0.167175144212722,0.32200000000000006,-45,90.0,-90.0,0.09556235571992873,0.5266158495584449,0.2458437818284585,0.5165289770093651,0.000969111518276871,0.8077360348243093,1.3119968281466103
0.25000000000000006,-0.1,0.15000000000000002,0.3664230484541327,-0.13834936490538902,0.32200000000000006,-30,90.0,-90.0,0.097991864469644,0.46851396591784333,0.15845090161275557,0.6217834726308306,-0.001038053168445842,0.7901890501871941,0.9920722786615771
0.25000000000000006,-0.1,0.15000000000000002,0.37238157528225124,-0.10691013975507577,0.32200000000000006,-15,90.0,-90.0,0.0979609458750703,0.37995185765566053,0.09514347750129791,0.6931879009522056,0.0002701729063314085,0.7818882547140742,0.6412863767030188
0.25000000000000006,-0.1,0.15000000000000002,0.37000000000000005,-0.07499999999999997,0.32200000000000006,0,90.0,-90.0,0.09532364194904161,0.271330206221231,0.06644366873842121,0.7241140644919224,-0.0015777069488830625,0.7796119996152714,0.2729226798372496
0.25000000000000006,-0.1,0.15000000000000002,0.3594406230271252,-0.04479356893047078,0.32200000000000006,15,90.0,-90.0,0.09678856347547996,0.1582388006583976,0.08053936093826103,0.7088112927382249,0.0009379028472464333,0.7823203608711027,-0.104513766646828
0.25000000000000006,-0.1,0.15000000000000002,0.3414230484541326,-0.018349364905388993,0.32200000000000006,30,90.0,-90.0,0.09845946869452749,0.06116713760234284,0.13282531895384458,0.6507012138536392,0.00018890971941113767,0.7868711097572461,-0.46184849109636367
0.25000000000000006,-0.1,0.15000000000000002,0.317175144212722,0.002530483272049411,0.32200000000000006,45,90.0,-90.0,0.09656274940072893,-0.007978508340839241,0.21366430499126673,0.5557339727743362,0.0017154922362617154,0.8013627832009751,-0.7936990536019827
0.25000000000000006,-0.1,0.15000000000000002,0.2883493649053891,0.016423048454132644,0.322,60,90.0,-90.0,0.09322326208329139,-0.04665419109538813,0.3104274347447697,0.43413770418238706,0.00034096371959668856,0.825838218376695,-1.094865583839056
0.25000000000000006,-0.1,0.15000000000000002,0.2569101397550758,0.022381575282251223,0.32200000000000006,75,90.0,-90.0,0.0885810847877655,-0.05822122064466387,0.41473707171979535,0.29310776812129974,-0.0001351187722397595,0.8635672866540053,-1.3665985889704235
0.25000000000000006,-0.1,0.15000000000000002,0.22500000000000003,0.02000000000000003,0.32200000000000006,90,90.0,-90.0,0.0828483866306331,-0.04838926198297912,0.5201073305226208,0.14142224132170841,0.00016089532865975627,0.9087404516459373,-1.6184818757725996
0.20000000000000007,-0.1,0.2,0.2250000000000001,-0.22000000000000003,0.3720000000000001,-90,90.0,-90.0,0.06511165602866237,0.48732518912524514,0.6595574134324216,-0.23929550243681846,9.167144393138209e-06,1.1501167749881032,2.058034056954138
