TCP x,TCP y,TCP z,eef x,eef y,eef z,Cr(rzyz),Pitch(rzyz),Roll(rzyz),Manipulability,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.4,0,0.1,0.42000000000000004,-0.09,0.25000000000000006,-90,90.0,-90.0,0.09901463359131296,0.3106393590832059,0.30593649302390663,0.7359090084206173,0.0015172203033726641,0.5293269199730857,1.880861863295151
0.4,0,0.1,0.4921097052680666,-0.003975197533445482,0.25,-15,90.0,-90.0,0.07110673800628765,0.018839900614861415,0.03345915840117526,1.0685279789061994,0.0014466550746205591,0.46800519211601116,0.2801374949380945
0.4,0,0.1,0.48175694346396575,0.04261223058500825,0.25,15,90.0,-90.0,0.07594199716463804,-0.19259782104757064,0.08423127718594331,1.0140869445441865,0.000980878152854045,0.47352026264479535,-0.4558207662737396
0.4,0,0.1,0.4679422863405995,0.0623205080756888,0.25000000000000006,30,90.0,-90.0,0.08162323166371241,-0.26255859613712007,0.14235137211802523,0.9467223921981474,0.001238895464840982,0.48233424320253654,-0.7864339849474651
0.4,0,0.1,0.42767949192431126,0.08794228634059949,0.25,60,90.0,-90.0,0.09659905274586714,-0.31255875762024854,0.2832418795293703,0.7675929190692649,0.00023960088767262285,0.5207541933313662,-1.360535700985543
0.4,0.05,0.1,0.42000000000000004,-0.039999999999999994,0.25000000000000006,-90,90.0,-90.0,0.09529337344362847,0.14150700778914296,0.2727930090014436,0.7814672413672482,0.0019874772239439975,0.5164485912904715,1.7096380700287264
0.4,0.05,0.1,0.44261223058500826,-0.03175694346396574,0.25000000000000006,-75,90.0,-90.0,0.08758994475531695,0.12271259483754894,0.20250431537897354,0.8733163331146974,0.0017086691386240813,0.4942885311811124,1.4297812069087943
0.4,0.05,0.1,0.4623205080756888,-0.01794228634059944,0.25,-60,90.0,-90.0,0.08085641830203785,0.07560556359390365,0.13669960280853535,0.9538853397566791,0.0007009460058318515,0.4800994408716286,1.1213937408223842
0.4,0.05,0.1,0.4879422863405995,0.02232050807568879,0.25000000000000006,-30,90.0,-90.0,0.07283259460721368,-0.10549551257937358,0.052158054083360265,1.0488295540052262,0.002341201388473978,0.4701865933334343,0.4167618616092108
0.4,0.05,0.1,0.4921097052680666,0.04602480246655452,0.25,-15,90.0,-90.0,0.07275056269313918,-0.21824112252214756,0.05130776881309834,1.049691431930128,0.0020043335633081766,0.47023678505150024,0.042773066031815285
0.35000000000000003,0.05,0.1,0.37000000000000005,-0.039999999999999994,0.25000000000000006,-90,90.0,-90.0,0.09887861162000841,0.12040178554192936,0.4159339704795109,0.5783293122125417,0.0012328545902981626,0.5755638341222359,-4.593246611560018
0.35000000000000003,0.05,0.1,0.43175694346396576,0.09261223058500825,0.25,15,90.0,-90.0,0.0944353010345765,-0.3323973384457443,0.2758406779567167,0.7769740351865881,0.00043002763483341536,0.5191793222294439,-6.876896498018966
0.35000000000000003,0.05,0.1,0.39949747468305835,0.12778174593052025,0.25,45,90.0,-90.0,0.0994438132493899,-0.4022334615895351,0.39919279757271386,0.6028860915570918,-0.00015689965083739413,0.5691749496817583,-1.1878076508685067
0.35000000000000003,0.05,0.1,0.3776794919243113,0.1379422863405995,0.25,60,90.0,-90.0,0.0968239599971459,-0.4044490219422061,0.4672068452558445,0.5003127670094903,0.0013207125795525933,0.6029195285155325,-1.4529772008098751
0.35000000000000003,0.05,0.1,0.35397519753344553,0.14210970526806657,0.25000000000000006,75,90.0,-90.0,0.09357192989368364,-0.3897531244725418,0.5343159859125567,0.39612846157424314,-0.00014965943542004812,0.6404880404694223,-1.697672601517709
0.35000000000000003,0.05,0.1,0.33,0.14,0.25000000000000006,90,90.0,-90.0,0.09007454273446196,-0.36189184520784645,0.5969302268053023,0.29598187995453984,-0.0001131676412209836,0.6786332705350324,-1.9330192923883152
0.4,-0.05,0.1,0.44261223058500826,-0.13175694346396574,0.25000000000000006,-75,90.0,-90.0,0.09725008308984517,0.4731795915562093,0.29156337825709727,0.7561843164634635,-0.0007892364503456767,0.5226664265225102,-4.499985850426253
0.4,-0.05,0.1,0.4679422863405995,0.012320508075688796,0.25000000000000006,30,90.0,-90.0,0.0788810182988648,-0.053079950071571874,0.11680248204192373,0.9768007981187283,0.0007903493901152514,0.47687680536730304,-6.8596375751978576
0.4,-0.05,0.1,0.44949747468305834,0.02778174593052024,0.25,45,90.0,-90.0,0.08542745959476072,-0.11069323336707117,0.18003981343995823,0.9011684392601349,-3.1788843438852006e-05,0.4905619658759993,-0.8969074503905793
0.4,-0.05,0.1,0.42767949192431126,0.037942286340599485,0.25,60,90.0,-90.0,0.09281945112454644,-0.13864916621977888,0.24964420440592588,0.8121284768356394,-0.0005922543100897006,0.5094435614644302,-1.1855441317745727
0.4,-0.05,0.1,0.38,0.04000000000000002,0.25000000000000006,90,90.0,-90.0,0.10052585438269639,-0.12446342913885737,0.38769768425160467,0.6198178837513368,0.0013873742064488715,0.5634672743707053,-1.696239976716724
0.35000000000000003,-0.05,0.1,0.37000000000000005,-0.14,0.25000000000000006,-90,90.0,-90.0,0.09579465938508179,0.40101280046029425,0.48977778742808464,0.46600341853862143,0.000940168256185737,0.6145326092088405,1.9702053617948159
