0.5,0,0.1,0.4917277488195296,0.08503863745620109,0.2800000000000001,75,90.0,-90.0,0.06221779734726329,-0.5204958168441115,-0.24768209134985242,1.1753195377042898,-0.0014303270590827247,0.6437458090458865,-1.8284865178056229
0.5,0,0.1,0.47,0.08000000000000003,0.2800000000000001,90,90.0,-90.0,0.0680241913027159,-0.4392688453682096,-0.16839537605587207,1.1152736784275468,-0.001902084551394192,0.624433160000739,-2.0076315614311784
0.5,-0.025,0.1,0.4917277488195296,0.06003863745620109,0.2800000000000001,75,90.0,-90.0,0.05837828862855471,-0.3853180501149427,-0.3021111747115446,1.2135671201949194,0.001481874620574048,0.6589597450476341,-1.6960460070734955
0.5,-0.025,0.1,0.47,0.05500000000000003,0.2800000000000001,90,90.0,-90.0,0.064742891661172,-0.3127862135953913,-0.2108569018092701,1.1485726807533814,-0.0012619801170230328,0.6324673634032221,-1.8826187908630847
0.5,0.025,0.1,0.5140192378864669,0.1092820323027551,0.28,60,90.0,-90.0,0.060727981995273995,-0.7150567059369995,-0.2682363396586486,1.1899293637115316,0.0008679621022098232,0.6491236173468088,-1.7620539135173057
0.5,0.025,0.1,0.4917277488195296,0.1100386374562011,0.2800000000000001,75,90.0,-90.0,0.0667183377702773,-0.6380471670125727,-0.18404125376487235,1.1276736728116505,-0.0005036626201390321,0.6260621541842307,-1.9471888470081178
0.5,0.025,0.1,0.47,0.10500000000000004,0.2800000000000001,90,90.0,-90.0,0.07196873043725484,-0.5535533716222324,-0.1180574425099403,1.0729286330837757,0.0010131455410588594,0.6159739463720023,-2.1261342685298814
0.475,0.025,0.1,0.5103553390593273,0.10278174593052025,0.28,45,90.0,-90.0,0.06004881990469872,-0.6694578191719237,-0.2740743426922287,1.19456193813111,-0.0016145310039598457,0.6504038463206145,-1.4537522742897098
0.475,0.025,0.1,0.4890192378864668,0.1092820323027551,0.28,60,90.0,-90.0,0.06721644589995443,-0.6260686225370723,-0.17522126486009015,1.1206368261143163,-0.0009271217959269608,0.6255319978611966,-1.672968997710386
0.475,0.025,0.1,0.46672774881952955,0.1100386374562011,0.2800000000000001,75,90.0,-90.0,0.07351330749401147,-0.5654589372813882,-0.09519893481779174,1.0532430258720853,-0.00043201439682451063,0.6121837051633154,-1.873373984790167
0.475,0.025,0.1,0.44499999999999995,0.10500000000000004,0.2800000000000001,90,90.0,-90.0,0.07900295480437329,-0.49362535923227213,-0.03169164987039171,0.9941322303316366,-0.001247897266995715,0.6083523718579305,-2.0638777277511324
0.475,-0.025,0.1,0.4890192378864668,0.059282032302755104,0.28,60,90.0,-90.0,0.058869565214553686,-0.37384628444809653,-0.2911162020621113,1.2060312742260846,-0.0011959841859650099,0.6551571967307888,-1.4197919415809206
0.475,-0.025,0.1,0.46672774881952955,0.06003863745620109,0.2800000000000001,75,90.0,-90.0,0.06616718695474777,-0.3330450077945562,-0.18925237543442552,1.13175530115713,-0.0012581331018002516,0.6286365353202871,-1.641680200551302
0.475,-0.025,0.1,0.44499999999999995,0.05500000000000003,0.2800000000000001,90,90.0,-90.0,0.0726217805165815,-0.27475350588476494,-0.10624510822462306,1.0629115145508565,0.0009708449207448547,0.6137695985346423,-1.84694948104912
0.475,-0.05,0.1,0.505,-0.13,0.2800000000000001,-90,90.0,-90.0,0.06754063718129276,0.7663798669729398,-0.17090877062115897,1.1169776913944007,0.00011606975522624163,0.6256428693537108,-3.9463420865519296
0.475,-0.05,0.1,0.5246832983968737,-0.11950949475004985,0.2800000000000001,-75,90.0,-90.0,0.06020584530413797,0.8029022520406637,-0.2710943597479751,1.192545122721102,0.0017066737765029341,0.6498486281413427,2.1101470615937563
0.475,-0.05,0.1,0.46672774881952955,0.03503863745620109,0.2800000000000001,75,90.0,-90.0,0.06386408891926289,-0.19889251433804864,-0.2194861865829817,1.154709464876145,-0.001378506728990727,0.6355256975901379,-1.5074195821849738
